Driver,Tim Greven
Vehicle,audir8gt3
Venue,imola gp
Session,Test
Session Date,01/02/2021
Session Time,19:50:41
Sample Rate,60,Hz
Session Duration,37.8,s

AirTemp,AirDensity,LapBestNLapLap,LFwearL,Alt,LFtempM,LFpressure,AirPressure,LapDeltaToBestLap,LRtempM,Clutch,Brake,CFSRrideHeight,BrakeRaw,LFtempL,LapDeltaToBestLap_OK,CpuUsageBG,LFTiresUsed,IsOnTrack,FastRepairAvailable,LRtempR,DriverMarker,Lap,dpFuelAddKg,LapBestNLapTime,EngineWarnings,EnterExitReset,FastRepairUsed,FogLevel,LFbrakeLinePress,FrameRate,LFtempCL,SessionFlags,FrontTireSetsAvailable,Gear,LFshockDefl,FrontTireSetsUsed,TireRR_RumblePitch,LapBestLap,FuelLevel,LRwearL,LRpressure,RFcoldPressure,FuelLevelPct,RRcoldPressure,LFtempCR,FuelPress,FuelUsePerHour,LRwearM,HandbrakeRaw,IsOnTrackCar,LFTiresAvailable,LRtempCM,LRspeed,LRshockVel,LFcoldPressure,LFrideHeight,LFshockVel,LRtempCL,LFspeed,LFtempCM,LFtempR,RightTireSetsUsed,LFwearM,LFwearR,LRTiresAvailable,RRTiresAvailable,LRTiresUsed,LRbrakeLinePress,SteeringWheelAngleMax,LRcoldPressure,LRrideHeight,YawRate,LRshockDefl,LRtempCR,LRtempL,SteeringWheelPctTorque,LRwearR,LapBestLapTime,PitOptRepairLeft,LapCompleted,LapCurrentLapTime,dcTractionControl,LapDeltaToSessionBestLap_OK,LapDeltaToBestLap_DD,LapDeltaToOptimalLap,LapDeltaToOptimalLap_DD,LapDeltaToOptimalLap_OK,LapDist,LapDeltaToSessionBestLap,LapDeltaToSessionBestLap_DD,WaterLevel,LapDeltaToSessionLastlLap,LapDeltaToSessionLastlLap_DD,Voltage,LapDeltaToSessionLastlLap_OK,LapDeltaToSessionOptimalLap,PlayerCarPosition,PlayerCarClassPosition,PitSvRFP,LapDeltaToSessionOptimalLap_DD,LapDeltaToSessionOptimalLap_OK,LapDistPct,SteeringWheelPctTorqueSignStops,RRshockVel,LapLasNLapSeq,LapLastLapTime,LapLastNLapTime,Roll,Lat,LatAccel,LeftTireSetsAvailable,RRtempM,LeftTireSetsUsed,SessionTime,PitRepairLeft,Lon,PlayerCarMyIncidentCount,LongAccel,ManifoldPress,RFtempCR,ManualBoost,ManualNoBoost,OilLevel,OilPress,OilTemp,SessionTimeOfDay,OnPitRoad,PaceMode,PitSvFlags,PitSvLRP,PitSvFuel,PitSvLFP,RightTireSetsAvailable,PitSvRRP,PitSvTireCompound,Pitch,dpRRTireChange,PitchRate,PitsOpen,PlayerCarTeamIncidentCount,PitstopActive,TireSetsAvailable,PlayerCarDriverIncidentCount,PlayerCarDryTireSetLimit,PlayerCarIdx,PlayerCarPowerAdjust,PlayerCarInPitStall,RFshockDefl,PlayerCarPitSvStatus,PlayerCarTowTime,PlayerCarWeightPenalty,PlayerTireCompound,dpFastRepair,PlayerTrackSurface,PlayerTrackSurfaceMaterial,PushToPass,RFTiresAvailable,RFTiresUsed,RFbrakeLinePress,RFpressure,RFrideHeight,RFshockVel,RFspeed,RFtempCL,RFtempCM,RFtempL,RFtempM,RFtempR,RFwearL,RFwearM,RFwearR,RPM,RRTiresUsed,RRbrakeLinePress,dpLRTireColdPress,RRpressure,RRrideHeight,RRshockDefl,RRspeed,RRtempCL,RRtempCM,WindVel,RRtempCR,RRtempL,RRtempR,RRwearL,dpLRTireChange,RRwearM,RRwearR,RearTireSetsAvailable,RearTireSetsUsed,RelativeHumidity,RollRate,SessionLapsRemain,SessionLapsRemainEx,SessionNum,SessionState,SessionTick,SessionTimeRemain,SessionUniqueID,ShiftGrindRPM,ShiftIndicatorPct,ShiftPowerPct,Skies,Speed,dpFuelFill,SteeringWheelAngle,SteeringWheelPctDamper,SteeringWheelPctTorqueSign,SteeringWheelTorque,Throttle,ThrottleRaw,TireLF_RumblePitch,TireLR_RumblePitch,TireRF_RumblePitch,TireSetsUsed,TrackTemp,TrackTempCrew,VelocityX,VelocityY,VelocityZ,VertAccel,WaterTemp,WeatherType,WindDir,Yaw,YawNorth,dcABS,dcBrakeBias,dcPitSpeedLimiterToggle,dcHeadlightFlash,dcStarter,dcThrottleShape,dcTractionControlToggle,dpLFTireChange,dpLFTireColdPress,dpRFTireChange,dpRFTireColdPress,dpRRTireColdPress,dpWindshieldTearoff
25.1397,1.22628,0,100,44.4639,37.0395,141.07,29.7725,0,36.8262,100,66.9963,0.0351376,67.0037,35.4093,0,9.69995,0,1,0,37.0653,0,0,60,0,0,2,0,0,47.3657,120.477,44.2742,268698112,1,3,0.0359229,0,0,0,59.2477,100,141.689,141.343,49.3731,141.343,44.2742,5.83,17.7482,100,0,1,1,44.2759,43.8203,0.0256282,141.343,0.0479367,-0.0363153,44.2759,43.3321,44.2742,37.2986,0,100,100,1,1,0,43.7222,11.6155,141.343,0.0874308,0.0122734,0.0329308,44.2759,35.6269,1.56388,100,0,0,-1,0,6,0,0,0,0,0,621.888,0,0,19.66,0,0,13.4,0,0,0,0,141.343,0,0,12.7921,-2.304,-0.00103879,0,0,0,-0.0124986,44.3443673884546,0.0377851,1,37.1898,0,109.283333841955,0,11.7087928679894,0,-1.36263,0.470355,44.2742,0,0,9,5.25,83.0602,49009,0,4,63,141.343,60,141.343,1,141.343,0,0.0163761,1,0.0096199,1,0,0,1,0,0,0,0,0,0.0368179,0,0,0,0,0,3,1,0,1,0,47.3657,141.14,0.04723,0.00604236,43.4993,44.2742,44.2742,37.4131,37.1288,35.5482,100,100,100,7120.82,0,43.7222,141.342,141.746,0.0874704,0.0345582,43.8616,44.2759,44.2759,3.05832,44.2759,37.432,35.9002,100,1,100,100,1,0,46.7165,0.031139,32767,32767,0,4,6616,604800,1,0,0,2.31043,0,44.5783,1,0.0239684,0,-1.56388,-1.31613,12.5,0,0,0,0,0,37.7778,37.7778,44.5783,-0.0195435,0.70248,0.914893,79.4883,1,4.58198,0.423679,4.48609,11,52,0,0,0,1,0,1,141.342,1,141.342,141.342,1
25.1397,1.22628,0,100,44.4639,37.1028,141.071,29.7725,0,36.8391,100,67.4848,0.0345884,67.4969,35.4118,0,9.69995,0,1,0,37.0782,0,0,60,0,0,2,0,0,47.7393,120.488,44.2742,268698112,1,3,0.0356628,0,0,0,59.2477,100,141.69,141.343,49.373,141.343,44.2742,5.83,3.79724,100,0,1,1,44.2759,43.2618,-0.0119908,141.343,0.0481128,0.00781128,44.2759,43.0923,44.2742,37.3621,0,100,100,1,1,0,44.067,11.6155,141.343,0.0879422,0.0132329,0.0332249,44.2759,35.6281,1.18006,100,0,0,-1,0,6,0,0,0,0,0,622.627,0,0,19.66,0,0,13.4,0,0,0,0,141.343,0,0,12.8073,-1.92307,-0.0150901,0,0,0,-0.0121783,44.3443659485093,0.0436975,1,37.2,0,109.300000508622,0,11.7087838395166,0,-1.42719,0.254328,44.2742,0,0,9,5.25,83.0662,49009,0,4,63,141.343,60,141.343,1,141.343,0,0.0165456,1,0.00990477,1,0,0,1,0,0,0,0,0,0.0370111,0,0,0,0,0,3,1,0,1,0,47.7393,141.141,0.0467644,0.0208065,43.3025,44.2742,44.2742,37.4557,37.171,35.5508,100,100,100,7011.91,0,44.067,141.342,141.747,0.0874489,0.0343443,43.3037,44.2759,44.2759,3.05834,44.2759,37.4423,35.9007,100,1,100,100,1,0,46.7165,0.00625692,32767,32767,0,4,6617,604800,1,0,0,0,0,44.3555,1,0.025179,0,-1.18006,-0.993122,0,0,0,0,0,0,37.7778,37.7778,44.3555,-0.0201046,0.699081,0.941556,79.4806,1,4.58194,0.423885,4.48589,11,52,0,0,0,1,0,1,141.342,1,141.342,141.342,1
25.1397,1.22628,0,100,44.4639,37.1569,141.072,29.7725,0,36.9114,100,67.878,0.0339931,67.8915,35.4146,0,9.79995,0,1,0,37.1503,0,0,60,0,0,2,0,0,48.0874,120.433,44.2742,268698112,1,3,0.0360167,0,0,0,59.2476,100,141.691,141.343,49.373,141.343,44.2742,5.83,3.80858,100,0,1,1,44.2759,42.2005,-0.0302511,141.343,0.0474422,0.0189906,44.2759,42.9458,44.2742,37.4165,0,100,100,1,1,0,44.3884,11.6155,141.343,0.0882781,0.01538,0.0327386,44.2759,35.6298,1.14823,100,0,0,-1,0,6,0,0,0,0,0,623.362,0,0,19.66,0,0,13.4,0,0,0,0,141.343,0,0,12.8224,-1.89148,-0.0297558,0,0,0,-0.0122093,44.3443644187561,0.0561292,1,37.2681,0,109.316667175288,0,11.7087748110438,0,-1.61383,0.254433,44.2742,0,0,9,5.25,83.0726,49009,0,4,63,141.343,60,141.343,1,141.343,0,0.0167265,1,0.0106648,1,0,0,1,0,0,0,0,0,0.0375093,0,0,0,0,0,3,1,0,1,0,48.0874,141.143,0.0459548,0.0319757,43.147,44.2742,44.2742,37.492,37.207,35.5536,100,100,100,7054.77,0,44.3884,141.342,141.748,0.0880669,0.0339833,42.2514,44.2759,44.2759,3.05837,44.2759,37.5102,35.9018,100,1,100,100,1,0,46.7165,-0.00810096,32767,32767,0,4,6618,604800,1,0,0,0,0,44.1043,1,0.0268737,0,-1.14823,-0.966336,0,0,0,0,0,0,37.7778,37.7778,44.1043,-0.0202348,0.69912,0.95712,79.4729,1,4.5819,0.424121,4.48565,11,52,0,0,0,1,0,1,141.342,1,141.342,141.342,1
25.1397,1.22628,0,100,44.4639,37.2053,141.073,29.7725,0,37.0162,100,68.1997,0.0333592,68.2121,35.4175,0,9.69995,0,1,0,37.2547,0,0,60,0,0,2,0,0,48.3675,120.484,44.2742,268698112,1,3,0.0361077,0,0,0,59.2476,100,141.692,141.343,49.373,141.343,44.2742,5.83,3.82024,100,0,1,1,44.2759,41.7685,-0.0165447,141.343,0.0474791,0.00580206,44.2759,42.6795,44.2742,37.4652,0,100,100,1,1,0,44.647,11.6155,141.343,0.0890192,0.017772,0.0323482,44.2759,35.6317,1.2713,100,0,0,-1,0,6,0,0,0,0,0,624.093,0,0,19.66,0,0,13.4,0,0,0,0,141.343,0,0,12.8375,-2.01362,-0.0254375,0,0,0,-0.0124072,44.3443629788108,0.061689,1,37.3687,0,109.333333841955,0,11.708765782571,0,-1.63581,0.254543,44.2742,0,0,9,5.25,83.0793,49009,0,4,63,141.343,60,141.343,1,141.343,0,0.0169304,1,0.0132825,1,0,0,1,0,0,0,0,0,0.0379438,0,0,0,0,0,3,1,0,1,0,48.3675,141.144,0.045253,0.0300152,42.9083,44.2742,44.2742,37.5239,37.2383,35.5565,100,100,100,7099.42,0,44.647,141.342,141.749,0.0884871,0.0335076,41.809,44.2759,44.2759,3.0584,44.2759,37.6105,35.9031,100,1,100,100,1,0,46.7165,-0.0159304,32767,32767,0,4,6619,604800,1,0,0,0,0,43.8402,1,0.0290524,0,-1.2713,-1.06991,0,0,0,0,0,0,37.7778,37.7778,43.8402,-0.0207359,0.698214,0.949552,79.4652,1,4.58186,0.424394,4.48538,11,52,0,0,0,1,0,1,141.342,1,141.342,141.342,1
25.1397,1.22628,0,100,44.4639,37.2577,141.074,29.7725,0,37.0846,100,68.4737,0.032154,68.4834,35.4205,0,9.69995,0,1,0,37.3229,0,0,60,0,0,2,0,0,48.5968,120.432,44.2742,268698112,1,3,0.0364021,0,0,0,59.2476,100,141.692,141.343,49.373,141.343,44.2742,5.83,3.81648,100,0,1,1,44.2759,41.8288,-0.00396093,141.343,0.046632,0.0298793,44.2759,42.4615,44.2742,37.518,0,100,100,1,1,0,44.8586,11.6155,141.343,0.0895217,0.0211964,0.0321052,44.2759,35.6335,1.02441,100,0,0,-1,0,6,0,0,0,0,0,624.82,0,0,19.66,0,0,13.4,0,0,0,0,141.343,0,0,12.8524,-1.76858,-0.020555,0,0,0,-0.0127598,44.344361448783,0.0753411,1,37.4339,0,109.350000508622,0,11.7087568796159,0,-1.60534,0.254508,44.2742,0,0,9,5.25,83.086,49009,0,4,63,141.343,60,141.343,1,141.343,0,0.0171175,1,0.00693405,1,0,0,1,0,0,0,0,0,0.0384365,0,0,0,0,0,3,1,0,1,0,48.5968,141.145,0.0441397,0.0202674,42.6935,44.2742,44.2742,37.5562,37.2703,35.5597,100,100,100,7084.94,0,44.8586,141.342,141.75,0.0891139,0.0330836,41.8681,44.2759,44.2759,3.05842,44.2759,37.6756,35.9043,100,1,100,100,1,0,46.7165,-0.0230002,32767,32767,0,4,6620,604800,1,0,0,0,0,43.5777,1,0.0309895,0,-1.02441,-0.862125,0,0,0,0,0,0,37.7778,37.7778,43.5777,-0.0218845,0.701499,0.981479,79.4575,1,4.58182,0.424714,4.48506,11,52,0,0,0,1,0,1,141.342,1,141.342,141.342,1
25.1397,1.22628,0,100,44.4639,37.2981,141.075,29.7725,0,37.1276,100,68.569,0.0310023,68.582,35.4238,0,9.59995,0,1,0,37.3658,0,0,60,0,0,2,0,0,48.7921,120.452,44.2742,268698112,1,3,0.036887,0,0,0,59.2476,100,141.693,141.343,49.373,141.343,44.2742,5.83,3.8049,100,0,1,1,44.2759,41.9026,0.0268782,141.343,0.0459149,0.024165,44.2759,42.2903,44.2742,37.5588,0,100,100,1,1,0,45.0388,11.6155,141.343,0.0892938,0.0260521,0.0323908,44.2759,35.6353,1.48051,100,0,0,-1,0,6,0,0,0,0,0,625.542,0,0,19.66,0,0,13.4,0,0,0,0,141.343,0,0,12.8673,-2.22126,0.0222127,0,0,0,-0.0130726,44.3443600088376,0.0795072,1,37.4731,0,109.366667175288,0,11.7087481017958,0,-1.57819,0.254399,44.2742,0,0,9,5.25,83.0924,49009,0,4,63,141.343,60,141.343,1,141.343,0,0.017162,1,-0.00153903,1,0,0,1,0,0,0,0,0,0.0387444,0,0,0,0,0,3,1,0,1,0,48.7921,141.146,0.0435905,0.020001,42.448,44.2742,44.2742,37.586,37.2996,35.563,100,100,100,7040.8,0,45.0388,141.342,141.751,0.0888915,0.033094,41.9303,44.2759,44.2759,3.05845,44.2759,37.7146,35.9054,100,1,100,100,1,0,46.7165,-0.0175015,32767,32767,0,4,6621,604800,1,0,0,0,0,43.3207,1,0.0341372,0,-1.48051,-1.24597,0,0,0,0,0,0,37.7778,37.7778,43.3207,-0.0242453,0.703954,1.01834,79.4498,1,4.58178,0.425107,4.48467,11,52,0,0,0,1,0,1,141.342,1,141.342,141.342,1
25.1397,1.22628,0,100,44.4639,37.3376,141.076,29.7725,0,37.1603,100,68.5929,0.0303542,68.6067,35.4271,0,9.69995,0,1,0,37.3985,0,0,60,0,0,2,0,0,48.86,120.464,44.2742,268698112,1,3,0.0372276,0,0,0,59.2475,100,141.694,141.343,49.3729,141.343,44.2742,5.83,3.79486,100,0,1,1,44.2759,41.7631,0.00763622,141.343,0.0454495,0.017173,44.2759,42.0455,44.2742,37.5987,0,100,100,1,1,0,45.1015,11.6155,141.343,0.0889039,0.0302136,0.0328059,44.2759,35.6373,1.68941,100,0,0,-1,0,6,0,0,0,0,0,626.26,0,0,19.66,0,0,13.4,0,0,0,0,141.343,0,0,12.882,-2.42859,0.0156417,0,0,0,-0.0133285,44.3443585688923,0.0889185,1,37.5036,0,109.383333841955,0,11.7087393243584,0,-1.56394,0.254306,44.2742,0,0,9,5.25,83.0986,49009,0,4,63,141.343,60,141.343,1,141.343,0,0.0171079,1,-0.00589562,1,0,0,1,0,0,0,0,0,0.0390795,0,0,0,0,0,3,1,0,1,0,48.86,141.147,0.0431555,0.0201632,42.2151,44.2742,44.2742,37.6157,37.3289,35.5664,100,100,100,7002.95,0,45.1015,141.342,141.752,0.0886011,0.033535,41.7983,44.2759,44.2759,3.05848,44.2759,37.7451,35.9067,100,1,100,100,1,0,46.7165,-0.0136093,32767,32767,0,4,6622,604800,1,0,0,0,0,43.0667,1,0.0370425,0,-1.68941,-1.42178,0,0,0,0,0,0,37.7778,37.7778,43.0666,-0.0286782,0.706418,1.02341,79.4423,1,4.58174,0.425579,4.48419,11,52,0,0,0,1,0,1,141.342,1,141.342,141.342,1
25.1397,1.22628,0,100,44.4639,37.3764,141.077,29.7725,0,37.1953,100,68.4737,0.0300795,68.4834,35.4306,0,9.69995,0,1,0,37.4335,0,0,60,0,0,2,0,0,48.8769,120.479,44.2742,268698112,1,3,0.0375386,0,0,0,59.2475,100,141.695,141.343,49.3729,141.343,44.2742,5.83,3.78703,100,0,1,1,44.2759,41.4542,0.000641461,141.343,0.0446335,0.0147244,44.2759,41.8383,44.2742,37.638,0,100,100,1,1,0,45.1172,11.6155,141.343,0.0887034,0.0334834,0.0327488,44.2759,35.6393,1.69828,100,0,0,-1,0,6,0,0,0,0,0,626.974,0,0,19.66,0,0,13.4,0,0,0,0,141.343,0,0,12.8967,-2.43739,0.0238071,0,0,0,-0.0135278,44.3443571292216,0.0977583,1,37.5386,0,109.400000508622,0,11.7087305465383,0,-1.57367,0.254238,44.2742,0,0,9,5.25,83.1046,49009,0,4,63,141.343,60,141.343,1,141.343,0,0.016949,1,-0.0140482,1,0,0,1,0,0,0,0,0,0.0394225,0,0,0,0,0,3,1,0,1,0,48.8769,141.148,0.0427124,0.0181144,41.9877,44.2742,44.2742,37.6439,37.3567,35.5699,100,100,100,6973.77,0,45.1172,141.342,141.753,0.0880435,0.033787,41.4949,44.2759,44.2759,3.0585,44.2759,37.7801,35.9082,100,1,100,100,1,0,46.7165,-0.0122301,32767,32767,0,4,6623,604800,1,0,0,0,0,42.8139,1,0.0394637,0,-1.69828,-1.42925,0,0,0,0,0,0,37.7778,37.7778,42.8139,-0.0341785,0.703942,1.03751,79.4347,1,4.5817,0.426112,4.48366,11,52,0,0,0,1,0,1,141.342,1,141.342,141.342,1
25.1397,1.22628,0,100,44.4639,37.4102,141.078,29.7725,0,37.2282,100,68.295,0.0300186,68.3107,35.4342,0,9.69995,0,1,0,37.4664,0,0,60,0,0,2,0,0,48.792,120.44,44.2742,268698112,1,3,0.037612,0,0,0,59.2475,100,141.695,141.343,49.3729,141.343,44.2742,5.83,3.77833,100,0,1,1,44.2759,41.301,0.0230083,141.343,0.0445939,-0.00240731,44.2759,41.5858,44.2742,37.6723,0,100,100,1,1,0,45.0388,11.6155,141.343,0.0881466,0.0367098,0.0330006,44.2759,35.6414,1.92313,100,0,0,-1,0,6,0,0,0,0,0,627.683,0,0,19.66,0,0,13.4,0,0,0,0,141.343,0,0,12.9113,-2.66055,0.0178185,0,0,0,-0.0137714,44.3443556892762,0.107532,1,37.5711,0,109.416667175288,0,11.7087218942359,0,-1.56515,0.254165,44.2742,0,0,9,5.25,83.1105,49009,0,4,63,141.343,60,141.343,1,141.343,0,0.016681,1,-0.0182075,1,0,0,1,0,0,0,0,0,0.0395906,0,0,0,0,0,3,1,0,1,0,48.792,141.15,0.0426359,-0.00448957,41.7425,44.2742,44.2742,37.6701,37.3824,35.5736,100,100,100,6941.58,0,45.0388,141.342,141.754,0.0872947,0.0341465,41.3274,44.2759,44.2759,3.05853,44.2759,37.8126,35.9097,100,1,100,100,1,0,46.7165,-0.0171771,32767,32767,0,4,6624,604800,1,0,0,0,0,42.5601,1,0.0414008,0,-1.92313,-1.61848,0,0,0,0,0,0,37.7778,37.7778,42.5601,-0.0402463,0.698113,1.03476,79.4273,1,4.58166,0.426699,4.48307,11,52,0,0,0,1,0,1,141.342,1,141.342,141.342,1
25.1397,1.22628,0,100,44.4639,37.4478,141.079,29.7725,0,37.255,100,68.1044,0.0302931,68.1134,35.4379,0,9.69995,0,1,0,37.4932,0,0,60,0,0,2,0,0,48.6647,120.407,44.2742,268698112,1,3,0.0375526,0,0,0,59.2475,100,141.696,141.343,49.3729,141.343,44.2742,5.83,3.76957,100,0,1,1,44.2759,41.1027,0.0152602,141.343,0.0445321,0.00156748,44.2759,41.3224,44.2742,37.7103,0,100,100,1,1,0,44.9213,11.6155,141.343,0.0878177,0.039962,0.0333177,44.2759,35.6437,2.18895,100,0,0,-1,0,6,0,0,0,0,0,628.389,0,0,19.66,0,0,13.4,0,0,0,0,141.343,0,0,12.9258,-2.92437,0.0194578,0,0,0,-0.0139209,44.3443542493309,0.118122,1,37.5988,0,109.433333841955,0,11.7087132419336,0,-1.55982,0.254091,44.2742,0,0,9,5.25,83.1162,49009,0,4,63,141.343,60,141.343,1,141.343,0,0.0163835,1,-0.0184418,1,0,0,1,0,0,0,0,0,0.0394121,0,0,0,0,0,3,1,0,1,0,48.6647,141.151,0.0427734,-0.00827864,41.4908,44.2742,44.2742,37.6978,37.4096,35.5772,100,100,100,6909.49,0,44.9213,141.342,141.755,0.0868985,0.0344632,41.1316,44.2759,44.2759,3.05856,44.2759,37.8403,35.9114,100,1,100,100,1,0,46.7165,9.36781e-05,32767,32767,0,4,6625,604800,1,0,0,0,0,42.3077,1,0.043337,0,-2.18895,-1.84218,0,0,0,0,0,0,37.7778,37.7778,42.3077,-0.0464199,0.6896,1.03181,79.4199,1,4.58162,0.427345,4.48243,11,52,0,0,0,1,0,1,141.342,1,141.342,141.342,1
25.1397,1.22628,0,100,44.4639,37.4829,141.08,29.7725,0,37.2807,100,67.9733,0.030789,67.9901,35.4417,0,9.69995,0,1,0,37.5189,0,0,60,0,0,2,0,0,48.5289,120.407,44.2742,268698112,1,3,0.0374891,0,0,0,59.2474,100,141.697,141.343,49.3729,141.343,44.2742,5.83,3.76036,100,0,1,1,44.2759,40.8888,0.00872223,141.343,0.0448536,-0.0110109,44.2759,41.0807,44.2742,37.7458,0,100,100,1,1,0,44.7959,11.6155,141.343,0.0875575,0.0419659,0.0334997,44.2759,35.6461,2.30702,100,0,0,-1,0,6,0,0,0,0,0,629.09,0,0,19.66,0,0,13.4,0,0,0,0,141.343,0,0,12.9402,-3.04155,0.0260887,0,0,0,-0.0138249,44.3443528093855,0.11839,1,37.6256,0,109.450000508622,0,11.7087045896312,0,-1.551,0.254015,44.2742,0,0,9,5.25,83.1217,49009,0,4,63,141.343,60,141.343,1,141.343,0,0.0160864,1,-0.0175449,1,0,0,1,0,0,0,0,0,0.0392613,0,0,0,0,0,3,1,0,1,0,48.5289,141.152,0.0431475,-0.0125578,41.2317,44.2742,44.2742,37.7244,37.4357,35.581,100,100,100,6876.07,0,44.7959,141.342,141.755,0.0863341,0.0348339,40.9271,44.2759,44.2759,3.05859,44.2759,37.867,35.9132,100,1,100,100,1,0,46.7165,0.00659279,32767,32767,0,4,6626,604800,1,0,0,0,0,42.0566,1,0.0445476,0,-2.30702,-1.94155,0,0,0,0,0,0,37.7778,37.7778,42.0566,-0.0537227,0.681881,1.02717,79.4125,1,4.58158,0.428033,4.48174,11,52,0,0,0,1,0,1,141.342,1,141.342,141.342,1
25.1397,1.22628,0,100,44.4639,37.5193,141.081,29.7725,0,37.3044,100,67.9733,0.0313842,67.9901,35.4455,0,9.69995,0,1,0,37.5426,0,0,60,0,0,2,0,0,48.4355,120.433,44.2742,268698112,1,3,0.0372852,0,0,0,59.2474,100,141.698,141.343,49.3729,141.343,44.2742,5.83,3.75073,100,0,1,1,44.2759,40.7226,0.002246,141.343,0.04535,-0.013618,44.2759,40.8173,44.2742,37.7827,0,100,100,1,1,0,44.7097,11.6155,141.343,0.0870546,0.0437002,0.033676,44.2759,35.6486,2.53244,100,0,0,-1,0,6,0,0,0,0,0,629.786,0,0,19.66,0,0,13.4,0,0,0,0,141.343,0,0,12.9546,-3.26527,0.0276981,0,0,0,-0.013685,44.3443513694402,0.130841,1,37.6477,0,109.466667175288,0,11.7086960628465,0,-1.55333,0.253936,44.2742,0,0,9,5.25,83.1271,49009,0,4,63,141.343,60,141.343,1,141.343,0,0.0158502,1,-0.0111142,1,0,0,1,0,0,0,0,0,0.0389714,0,0,0,0,0,3,1,0,1,0,48.4355,141.153,0.0435894,-0.0191761,40.967,44.2742,44.2742,37.7526,37.4636,35.5848,100,100,100,6841.48,0,44.7097,141.342,141.756,0.085944,0.0353123,40.7819,44.2759,44.2759,3.05862,44.2759,37.8893,35.9151,100,1,100,100,1,0,46.7165,0.0108887,32767,32767,0,4,6627,604800,1,0,0,0,0,41.8052,1,0.0459998,0,-2.53244,-2.13126,0,0,0,0,0,0,37.7778,37.7778,41.8052,-0.0608607,0.675849,1.02101,79.4053,1,4.58154,0.428751,4.48102,11,52,0,0,0,1,0,1,141.342,1,141.342,141.342,1
25.1397,1.22628,0,100,44.4639,37.5573,141.082,29.7725,0,37.3252,100,68.0329,0.0319791,68.0395,35.4493,0,9.69995,0,1,0,37.5635,0,0,60,0,0,2,0,0,48.4355,120.461,44.2742,268698112,1,3,0.037028,0,0,0,59.2474,100,141.698,141.343,49.3728,141.343,44.2742,5.83,3.74162,100,0,1,1,44.2759,40.4618,-0.0188925,141.343,0.0455396,-0.0175573,44.2759,40.5383,44.2742,37.8211,0,100,100,1,1,0,44.7097,11.6155,141.343,0.0869622,0.0441969,0.0334806,44.2759,35.6511,2.74823,100,0,0,-1,0,6,0,0,0,0,0,630.479,0,0,19.66,0,0,13.4,0,0,0,0,141.343,0,0,12.9688,-3.47945,0.0083948,0,0,0,-0.0134822,44.3443499294948,0.135865,1,37.6677,0,109.483333841955,0,11.7086875360618,0,-1.53877,0.253862,44.2742,0,0,9,5.25,83.1322,49009,0,4,63,141.343,60,141.343,1,141.343,0,0.0157256,1,-0.00605909,1,0,0,1,0,0,0,0,0,0.0389315,0,0,0,0,0,3,1,0,1,0,48.4355,141.154,0.0436429,0.00700015,40.7349,44.2742,44.2742,37.781,37.4916,35.5887,100,100,100,6809.06,0,44.7097,141.342,141.757,0.085692,0.0356693,40.5297,44.2759,44.2759,3.05864,44.2759,37.9092,35.9171,100,1,100,100,1,0,46.7165,0.00866987,32767,32767,0,4,6628,604800,1,0,0,0,0,41.5557,1,0.0476953,0,-2.74823,-2.31287,0,0,0,0,0,0,37.7778,37.7778,41.5557,-0.0673417,0.674128,1.02093,79.398,1,4.58151,0.429486,4.48029,11,52,0,0,0,1,0,1,141.342,1,141.342,141.342,1
25.1397,1.22628,0,100,44.4639,37.5993,141.083,29.7725,0,37.3467,100,68.1044,0.0322459,68.1134,35.4532,0,9.59995,0,1,0,37.5851,0,0,60,0,0,2,0,0,48.4779,120.484,44.2742,268698112,1,3,0.0367155,0,0,0,59.2474,100,141.699,141.343,49.3728,141.343,44.2742,5.83,3.7311,100,0,1,1,44.2759,40.2359,-0.00384087,141.343,0.0459974,-0.0174083,44.2759,40.2535,44.2742,37.8634,0,100,100,1,1,0,44.7489,11.6155,141.343,0.0870232,0.044829,0.0332518,44.2759,35.6537,2.86317,100,0,0,-1,0,6,0,0,0,0,0,631.168,0,0,19.66,0,0,13.4,0,0,0,0,141.343,0,0,12.983,-3.59352,-0.00433068,0,0,0,-0.013351,44.3443484895494,0.14927,1,37.6897,0,109.500000508622,0,11.7086791344122,0,-1.5378,0.253763,44.2742,0,0,9,5.25,83.1372,49009,0,4,63,141.343,60,141.343,1,141.343,0,0.0156634,1,-0.00207746,1,0,0,1,0,0,0,0,0,0.03884,0,0,0,0,0,3,1,0,1,0,48.4779,141.155,0.0434514,-0.0131073,40.4886,44.2742,44.2742,37.8085,37.5187,35.5926,100,100,100,6771.97,0,44.7489,141.342,141.758,0.0857226,0.0356546,40.2962,44.2759,44.2759,3.05867,44.2759,37.9312,35.9193,100,1,100,100,1,0,46.7165,0.00861307,32767,32767,0,4,6629,604800,1,0,0,0,0,41.3071,1,0.0501165,0,-2.86317,-2.4096,0,0,0,0,0,0,37.7778,37.7778,41.3071,-0.0722521,0.672651,1.00467,79.3909,1,4.58147,0.430228,4.47954,11,52,0,0,0,1,0,1,141.342,1,141.342,141.342,1
