Speed,RPM,Throttle,Brake,SteeringWheelAngle,Lap,FuelLevel,Time
37.5979968,6456.80597,0.000000,0.000000,-0.49828787,17,58.2196480,99.68333329346
37.5647731,6447.11689,0.000000,0.000000,-0.50564099,17,58.2196365,99.69999996012
37.5394240,6438.28489,0.000000,0.000000,-0.51123473,17,58.2196250,99.71666662678
37.5142729,6430.19174,0.000000,0.000000,-0.51745688,17,58.2196126,99.73333329344
37.4863695,6424.30963,0.000000,0.000000,-0.52664821,17,58.2195972,99.7499999601
37.4554475,6417.26720,0.000000,0.000000,-0.53788241,17,58.2195840,99.76666662676
37.4221105,6409.29651,0.000000,0.000000,-0.55075093,17,58.2195725,99.78333329342
37.3850155,6399.28909,0.000000,0.000000,-0.55947153,17,58.2195610,99.79999996008
37.3476256,6391.06935,0.000000,0.000000,-0.56685657,17,58.2195494,99.81666662674
37.3108480,6389.99761,0.000000,0.000000,-0.57138182,17,58.2195379,99.83333329339999
37.2751392,6388.21056,0.000000,0.000000,-0.57339303,17,58.2195264,99.84999996005999
37.2402854,6385.85126,0.000000,0.000000,-0.57339300,17,58.2195149,99.86666662671999
37.2065359,6377.53058,0.000000,0.000000,-0.57012456,17,58.2195034,99.88333329337999
37.1730485,6370.39846,0.000000,0.000000,-0.56625920,17,58.2194910,99.89999996003999
37.1399957,6370.03443,0.000000,0.000000,-0.56173453,17,58.2194756,99.91666662669999
37.1062485,6373.55776,0.000000,0.000000,-0.56176607,17,58.2194624,99.93333329336
37.0719458,6380.19098,0.000000,0.000000,-0.56544258,17,58.2194509,99.94999996002
37.0377557,6385.28580,0.000000,0.000000,-0.57879779,17,58.2194394,99.96666662668
37.0035917,6388.25681,0.000000,0.000000,-0.59502849,17,58.2194287,99.98333329334
36.9694694,6384.46750,0.000000,0.000000,-0.61708898,17,58.2194210,99.99999996
36.9358208,6377.85771,0.000000,0.000000,-0.64213477,17,58.2194091,100.01666662666
36.9025510,6368.99153,0.000000,0.000000,-0.66956881,17,58.2193937,100.03333329332
36.8696124,6358.90065,0.000000,0.000000,-0.69461572,17,58.2193818,100.04999995998
36.8369758,6348.66505,0.000000,0.000000,-0.71955255,17,58.2193702,100.06666662664
36.8052516,6338.45871,0.000000,0.000000,-0.74514850,17,58.2193587,100.0833332933
36.7750475,6329.30219,0.000000,0.000000,-0.77074464,17,58.2193472,100.09999995996
36.7460593,6320.98551,0.000000,0.000000,-0.79634093,17,58.2193357,100.11666662661999
36.7196738,6317.31302,0.000000,0.000000,-0.82030385,17,58.2193242,100.13333329327999
36.6942985,6315.18345,0.000000,0.000000,-0.84673379,17,58.2193126,100.14999995993999
36.6713199,6316.42223,0.000000,0.000000,-0.88251290,17,58.2193011,100.16666662659999
36.6480491,6315.84064,0.000000,0.329640,-0.92072784,17,58.2192875,100.18333329325999
36.6245444,6313.80275,0.000000,0.922991,-0.96089146,17,58.2192721,100.19999995991999
36.6006575,6307.12580,0.000000,1.681560,-1.00357091,17,58.2192602,100.21666662658
36.5763238,6298.04514,0.000000,2.476666,-1.04496181,17,58.2192486,100.23333329324
36.5505939,6282.58108,0.000000,3.327375,-1.08074206,17,58.2192371,100.2499999599
36.5244949,6261.70688,0.000000,4.062909,-1.11392997,17,58.2192256,100.26666662656
36.4981007,6236.50458,0.000000,4.706303,-1.14504401,17,58.2192141,100.28333329322
36.4688239,6207.12299,0.000000,5.209897,-1.16874108,17,58.2192026,100.29999995988
36.4353284,6179.81141,0.000000,5.665833,-1.18990813,17,58.2191910,100.31666662654
36.3883287,6161.57333,0.000000,6.016125,-1.20546502,17,58.2191795,100.3333332932
36.3335733,6155.76747,0.000000,6.259184,-1.21599376,17,58.2191680,100.34999995986
36.2726133,6159.90737,0.000000,6.416458,-1.22249997,17,58.2191565,100.36666662652
36.2062995,6170.81557,0.000000,6.478415,-1.21743993,17,58.2191450,100.38333329318
36.1418039,6181.02494,0.000000,6.517336,-1.20772854,17,58.2191334,100.39999995984
36.0860145,6185.82724,0.000000,6.517336,-1.18679771,17,58.2191219,100.41666662649999
36.0385600,6179.90891,0.000000,6.517336,-1.16170200,17,58.2191104,100.43333329315999
35.9977734,6165.41406,0.000000,6.517336,-1.13327438,17,58.2190989,100.44999995981999
35.9632964,6130.77269,0.000000,6.377537,-1.10736171,17,58.2190839,100.46666662647999
35.9290001,6092.43831,0.000000,6.201199,-1.08336619,17,58.2190694,100.48333329313999
35.8925758,6049.99249,0.000000,5.958140,-1.06498042,17,58.2190579,100.4999999598
35.8498944,6027.26635,0.000000,5.552246,-1.05075925,17,58.2190485,100.51666662646
35.8022074,6020.31595,0.000000,5.016084,-1.03986978,17,58.2190409,100.53333329312
35.7472636,6058.39083,0.000000,4.416378,-1.03614575,17,58.2190298,100.54999995978
35.6906490,6097.23925,0.000000,3.780134,-1.03435458,17,58.2190174,100.56666662644
35.6313613,6119.09653,0.000000,3.043806,-1.03619356,17,58.2190020,100.5833332931
35.5863616,6113.73077,0.000000,2.275706,-1.03960315,17,58.2189888,100.59999995976
35.5527923,6086.58658,0.000000,1.482188,-1.04426923,17,58.2189773,100.61666662642
35.5233003,6061.89521,0.000000,0.650542,-1.04717650,17,58.2189658,100.63333329308
35.4921359,6044.54020,0.000000,0.000000,-1.05108959,17,58.2189542,100.64999995974
35.4533346,6051.78935,0.000000,0.000000,-1.05929250,17,58.2189427,100.6666666264
35.4090400,6066.46485,0.000000,0.000000,-1.06702349,17,58.2189333,100.68333329306
35.3603507,6087.08143,0.000000,0.000000,-1.07437695,17,58.2189257,100.69999995971999
35.3089308,6095.28713,0.000000,0.000000,-1.07921751,17,58.2189146,100.71666662637999
35.2586603,6096.90338,0.000000,0.000000,-1.08214086,17,58.2189030,100.73333329303999
35.2136075,6080.88636,0.000000,0.000000,-1.07945339,17,58.2188915,100.74999995969999
35.1743189,6063.05067,0.000000,0.000000,-1.07063765,17,58.2188779,100.76666662635999
35.1396418,6043.76004,0.000000,0.000000,-1.05691930,17,58.2188625,100.78333329302
35.1118699,6039.84922,0.000000,0.000000,-1.03427547,17,58.2188506,100.79999995968
35.0855166,6037.69702,0.000000,0.000000,-1.01274747,17,58.2188390,100.81666662634
35.0611076,6034.97139,0.000000,0.000000,-0.99902979,17,58.2188275,100.833333293
35.0362389,6022.44245,0.000000,0.000000,-0.99238261,17,58.2188181,100.84999995966
35.0110025,6002.07087,0.000000,0.000000,-0.99139185,17,58.2188105,100.86666662632
34.9839142,5988.43652,0.394574,0.000000,-1.00020758,17,58.2187959,100.88333329298
34.9559763,5981.34622,1.134402,0.000000,-1.01270041,17,58.2187797,100.89999995964
34.9258746,5994.21252,2.909988,0.000000,-1.03377270,17,58.2187605,100.9166666263
34.8924555,6008.29675,4.652692,0.000000,-1.05586640,17,58.2187328,100.93333329296
34.8563825,6023.35531,6.369091,0.000000,-1.07877723,17,58.2186982,100.94999995962
34.8196747,6024.20791,8.480066,0.000000,-1.09276305,17,58.2186500,100.96666662628
34.7838586,6027.32736,10.676532,0.000000,-1.10214458,17,58.2185958,100.98333329293999
34.7514413,6044.59584,12.999589,0.000000,-1.09931580,17,58.2185267,100.99999995959999
34.7218123,6080.11221,15.873407,0.000000,-1.09145869,17,58.2184448,101.01666662625999
34.6944139,6130.22690,19.187834,0.000000,-1.07957893,17,58.2183526,101.03333329291999
34.6711678,6210.25297,22.160297,0.000000,-1.06769909,17,58.2182366,101.04999995957999
34.6479889,6302.37585,25.178793,0.000000,-1.05704497,17,58.2181107,101.06666662623999
34.6232286,6423.75134,28.508014,0.000000,-1.05068094,17,58.2179610,101.0833332929
34.6048021,6476.84544,31.500201,0.000000,-1.04832400,17,58.2177963,101.09999995956
34.5914428,6475.31443,34.222761,0.000000,-1.04917274,17,58.2176196,101.11666662622
34.6131469,6275.50391,36.563903,0.000000,-1.05492374,17,58.2174396,101.13333329288
34.6398479,6081.93702,38.850792,0.000000,-1.06131905,17,58.2172565,101.14999995954
34.6686978,5996.97011,41.114669,0.000000,-1.06782463,17,58.2170645,101.1666666262
34.6851659,6026.63829,43.016849,0.000000,-1.07220875,17,58.2168619,101.18333329286
34.6917284,6148.01455,44.629673,0.000000,-1.07489569,17,58.2166507,101.19999995952
34.6941506,6267.64898,46.005757,0.000000,-1.08009728,17,58.2164258,101.21666662618
34.6993111,6357.69515,47.299635,0.000000,-1.08661875,17,58.2161967,101.23333329284
34.7158673,6344.94443,48.409369,0.000000,-1.09665963,17,58.2159586,101.2499999595
34.7379488,6305.25184,49.387584,0.000000,-1.10874384,17,58.2157227,101.26666662615999
34.7644506,6244.00576,50.260584,0.000000,-1.12246272,17,58.2154884,101.28333329281999
34.7815145,6237.56518,50.962595,0.000000,-1.13869505,17,58.2152474,101.29999995947999
34.7933781,6249.52747,51.620217,0.000000,-1.15420466,17,58.2150037,101.31666662613999
34.7911701,6301.92235,52.197285,0.000000,-1.16608509,17,58.2147541,101.33333329279999
34.7848331,6354.22251,52.979857,0.000000,-1.17183648,17,58.2144960,101.34999995945999
34.7751927,6406.44689,53.926833,0.000000,-1.17268464,17,58.2142310,101.36666662612
34.7845869,6414.53414,54.558162,0.000000,-1.16058487,17,58.2139627,101.38333329278
34.8008143,6402.87706,55.120440,0.000000,-1.14441531,17,58.2136947,101.39999995944
34.8326306,6341.42477,55.579133,0.000000,-1.11966618,17,58.2134298,101.4166666261
34.8627915,6286.47893,55.980284,0.000000,-1.09499507,17,58.2131669,101.43333329276
34.8916279,6236.73826,56.335402,0.000000,-1.07038638,17,58.2129058,101.44999995942
34.9165459,6249.61212,56.703662,0.000000,-1.05382428,17,58.2126413,101.46666662608
34.9411652,6268.46686,57.086722,0.000000,-1.04068773,17,58.2123755,101.48333329274
34.9664535,6280.86084,57.515832,0.000000,-1.03602021,17,58.2121067,101.4999999594
34.9940608,6262.08171,58.010695,0.000000,-1.03394584,17,58.2118379,101.51666662606
35.0235232,6218.36407,58.558159,0.000000,-1.03394598,17,58.2115691,101.53333329272
35.0451264,6201.98588,59.250303,0.000000,-1.03972836,17,58.2112969,101.54999995937999
35.0620203,6217.24612,59.986841,0.000000,-1.04661076,17,58.2110199,101.56666662603999
35.0658699,6331.27991,60.815458,0.000000,-1.05481353,17,58.2107281,101.58333329269999
35.0738667,6476.87893,61.504320,0.000000,-1.06152355,17,58.2104213,101.59999995935999
35.0851812,6647.73013,62.081378,0.000000,-1.06703937,17,58.2101026,101.61666662601999
35.1194249,6672.89788,62.526927,0.000000,-1.07418873,17,58.2097805,101.63333329267999
35.1612634,6642.92932,62.933015,0.000000,-1.08173114,17,58.2094622,101.64999995934
35.2196525,6483.72023,63.258522,0.000000,-1.08993453,17,58.2091588,101.666666626
35.2766069,6363.24352,63.608701,0.000000,-1.09813765,17,58.2088619,101.68333329266
35.3324137,6273.75270,63.978618,0.000000,-1.10634057,17,58.2085700,101.69999995932
35.3710121,6319.41589,64.190696,0.000000,-1.11290875,17,58.2082679,101.71666662598
35.4041327,6377.72416,64.353454,0.000000,-1.11889545,17,58.2079637,101.73333329264
35.4256098,6421.16032,64.412648,0.000000,-1.12356215,17,58.2076565,101.7499999593
35.4518251,6417.49291,64.438961,0.000000,-1.12257216,17,58.2073515,101.76666662596
35.4818308,6376.14263,64.438971,0.000000,-1.11705682,17,58.2070481,101.78333329262
35.5155861,6326.78741,64.438972,0.000000,-1.10010156,17,58.2067482,101.79999995928
35.5481773,6288.89527,64.438972,0.000000,-1.07929641,17,58.2064495,101.81666662594
35.5750534,6294.62609,64.438972,0.000000,-1.05002159,17,58.2061538,101.83333329259999
35.5982080,6323.64843,64.586935,0.000000,-1.01823203,17,58.2058517,101.84999995925999
35.6183853,6371.30398,64.853267,0.000000,-0.98443067,17,58.2055445,101.86666662591999
35.6371870,6422.35853,65.132761,0.000000,-0.94899679,17,58.2052305,101.88333329257999
35.6566654,6472.06908,65.420474,0.000000,-0.91169319,17,58.2049139,101.89999995923999
35.6791140,6515.58857,65.731200,0.000000,-0.86855977,17,58.2045914,101.91666662589999
35.7097472,6552.58709,66.000824,0.000000,-0.83061203,17,58.2042645,101.93333329256
35.7469280,6584.36885,66.237567,0.000000,-0.79681283,17,58.2039343,101.94999995922
35.8023479,6570.98948,66.566377,0.000000,-0.75886587,17,58.2036075,101.96666662588
35.8619985,6536.05961,66.913271,0.000000,-0.72307178,17,58.2032828,101.98333329254
35.9284766,6445.46095,67.283186,0.000000,-0.69662733,17,58.2029641,101.9999999592
35.9907477,6367.26549,67.644885,0.000000,-0.67670349,17,58.2026496,102.01666662586
36.0496533,6298.99260,68.000013,0.000000,-0.66199615,17,58.2023386,102.03333329252
36.0884715,6327.32250,68.210442,0.000000,-0.65055690,17,58.2020241,102.04999995918
36.1212574,6385.70987,68.412650,0.000000,-0.64015482,17,58.2017041,102.06666662584
36.1417188,6507.03467,68.649396,0.000000,-0.63195304,17,58.2013662,102.0833332925
36.1585227,6625.91104,68.845040,0.000000,-0.62626508,17,58.2010197,102.09999995916
36.1724004,6742.82867,69.007803,0.000000,-0.62258818,17,58.2006665,102.11666662581999
36.1990953,6823.60320,69.078500,0.000000,-0.62217953,17,58.2003063,102.13333329247999
36.2328416,6873.18848,69.124536,0.000000,-0.62239959,17,58.1999462,102.14999995913999
36.2856608,6829.42400,69.124536,0.000000,-0.62339029,17,58.1995891,102.16666662579999
36.3421355,6729.51616,69.124536,0.000000,-0.61927387,17,58.1992405,102.18333329245999
36.4015345,6584.69363,69.124536,0.000000,-0.61107175,17,58.1988988,102.19999995911999
36.4493555,6505.38970,69.124536,0.000000,-0.59381913,17,58.1985707,102.21666662578
36.4931061,6468.63121,69.124536,0.000000,-0.57323558,17,58.1982409,102.23333329244
36.5276757,6552.11742,69.124536,0.000000,-0.54495333,17,58.1978991,102.2499999591
36.5616757,6643.04235,69.124536,0.000000,-0.51305751,17,58.1975509,102.26666662576
36.5952201,6739.91825,69.124536,0.000000,-0.47827083,17,58.1971977,102.28333329242
36.6414091,6739.91761,69.124536,0.000000,-0.45077458,17,58.1968478,102.29999995908
36.6929734,6715.09035,69.124536,0.000000,-0.42664078,17,58.1964992,102.31666662574
36.7578195,6645.75339,69.124536,0.000000,-0.41108600,17,58.1961536,102.3333332924
36.8241237,6587.88672,69.223181,0.000000,-0.40063748,17,58.1958123,102.34999995906
36.8915945,6539.19629,69.400743,0.000000,-0.39427398,17,58.1954743,102.36666662572
36.9424064,6531.60239,69.617767,0.000000,-0.39193291,17,58.1951398,102.38333329238
36.9859174,6548.01446,69.843007,0.000000,-0.39091167,17,58.1948015,102.39999995904
37.0111635,6630.46771,70.079738,0.000000,-0.39274995,17,58.1944482,102.41666662569999
37.0273600,6762.47488,70.324701,0.000000,-0.39458852,17,58.1940843,102.43333329235999
37.0363168,6934.12518,70.576250,0.000000,-0.39642733,17,58.1937118,102.44999995901999
37.0524041,7111.10814,70.959306,0.000000,-0.39826520,17,58.1933222,102.46666662567999
37.0728659,7260.26940,71.348941,0.000000,-0.40029165,17,58.1929306,102.48333329233999
37.1055194,7309.72169,71.704069,0.000000,-0.40297857,17,58.1925389,102.499999959
37.1426496,7300.08981,72.018088,0.000000,-0.40723653,17,58.1921472,102.51666662566
37.1833613,7243.19061,72.299219,0.000000,-0.41275133,17,58.1917555,102.53333329232
37.2328521,7231.27710,72.632958,0.000000,-0.40607371,17,58.1913604,102.54999995898
37.2873792,7228.72951,72.897649,0.000000,-0.39438405,17,58.1909641,102.56666662564
37.3556928,7239.28145,72.897654,0.000000,-0.37048638,17,58.1905647,102.5833332923
37.4313664,7180.12331,72.897656,0.000000,-0.34462491,17,58.1901717,102.59999995896
37.5129280,7065.19710,72.897656,0.000000,-0.31719238,17,58.1897839,102.61666662562
37.6082607,6888.09463,72.897656,0.000000,-0.29629645,17,58.1894165,102.63333329228
37.7014406,6720.05214,72.897656,0.000000,-0.27844835,17,58.1890543,102.64999995894
37.7810611,6610.92164,72.897656,0.000000,-0.26840792,17,58.1887010,102.6666666256
37.8450325,6588.74261,72.897656,0.000000,-0.26441694,17,58.1883456,102.68333329226
37.8964847,6636.12476,72.897656,0.000000,-0.26526553,17,58.1879885,102.69999995891999
37.9348211,6744.68783,73.081793,0.000000,-0.27516394,17,58.1876143,102.71666662557999
37.9707970,6846.15070,73.285655,0.000000,-0.28719903,17,58.1872363,102.73333329223999
38.0042492,6895.99620,73.478001,0.000000,-0.30275325,17,58.1868523,102.74999995889999
38.0332459,6941.58059,73.851203,0.000000,-0.32137129,17,58.1864640,102.76666662555999
38.0586782,6983.75607,74.369089,0.000000,-0.34244039,17,58.1860723,102.78333329222
38.0833818,7135.64873,75.097412,0.000000,-0.36501856,17,58.1856670,102.79999995888
38.1143819,7294.61018,75.848748,0.000000,-0.38822524,17,58.1852582,102.81666662554
38.1677387,7430.31117,76.588567,0.000000,-0.41297145,17,58.1848435,102.8333332922
38.2293376,7419.93280,77.287296,0.000000,-0.43818911,17,58.1844267,102.84999995886
38.2975302,7292.69094,77.953152,0.000000,-0.46378393,17,58.1840081,102.86666662552
38.3633728,7117.54910,78.408563,0.000000,-0.49101267,17,58.1836032,102.88333329218
38.4239334,6995.84495,78.742310,0.000000,-0.51520923,17,58.1831983,102.89999995884
38.4670355,7082.12898,78.742300,0.000000,-0.52807830,17,58.1827874,102.9166666255
38.5061141,7229.66741,78.742296,0.000000,-0.53230513,17,58.1823701,102.93333329216
38.5419740,7426.20937,78.742296,0.000000,-0.52961819,17,58.1819477,102.94999995882
38.5864883,7442.28053,78.742296,0.000000,-0.51385873,17,58.1815253,102.96666662548
38.6380736,7415.84329,78.742296,0.000000,-0.49583674,17,58.1811038,102.98333329213999
38.7106208,7319.58255,78.742296,0.000000,-0.47561511,17,58.1806852,102.99999995879999
38.7861035,7260.97429,78.742296,0.000000,-0.45955725,17,58.1802688,103.01666662545999
38.8639345,7232.48802,78.742296,0.000000,-0.44683041,17,58.1798541,103.03333329211999
38.9469282,7201.96911,78.834366,0.000000,-0.43649184,17,58.1794359,103.04999995877999
39.0259550,7150.64154,79.000419,0.000000,-0.42563482,17,58.1790199,103.06666662543999
39.0888388,7027.37293,79.385130,0.000000,-0.41191839,17,58.1786129,103.0833332921
39.1426101,6965.58592,79.868485,0.000000,-0.39765205,17,58.1782037,103.09999995876
39.1890914,6952.98419,80.430757,0.000000,-0.38294579,17,58.1777929,103.11666662542
39.2307787,7107.14701,81.216603,0.000000,-0.36182888,17,58.1773683,103.13333329208
39.2748956,7259.55716,82.053417,0.000000,-0.33909389,17,58.1769404,103.14999995874
39.3296137,7332.87351,82.970807,0.000000,-0.31350028,17,58.1765065,103.1666666254
39.3984768,7288.39019,83.904635,0.000000,-0.29089139,17,58.1760747,103.18333329206
39.4786560,7149.66711,84.851612,0.000000,-0.27067029,17,58.1756446,103.19999995872
39.5679300,7018.31821,86.048493,0.000000,-0.25786558,17,58.1752179,103.21666662538
39.6543209,6922.08337,87.220715,0.000000,-0.24762193,17,58.1747908,103.23333329204
39.7266415,6945.52158,88.197299,0.000000,-0.24309729,17,58.1743607,103.2499999587
39.7854592,7017.72245,89.206755,0.000000,-0.24210731,17,58.1739221,103.26666662535999
39.8334746,7128.93346,90.242508,0.000000,-0.24394507,17,58.1734767,103.28333329201999
39.8720674,7219.58835,91.238799,0.000000,-0.24980514,17,58.1730244,103.29999995867999
39.9095170,7301.64237,92.246603,0.000000,-0.25657665,17,58.1725705,103.31666662533999
39.9470876,7362.58662,93.311963,0.000000,-0.26477840,17,58.1721135,103.33333329199999
39.9848064,7441.27019,94.500613,0.000000,-0.27046613,17,58.1716523,103.34999995865999
40.0226438,7534.14519,95.787897,0.000000,-0.27414266,17,58.1711876,103.36666662532
40.0688252,7636.94276,96.799007,0.000000,-0.27291759,17,58.1707196,103.38333329198
40.1200751,7721.18912,97.808471,0.000000,-0.26985408,17,58.1702502,103.39999995864
40.1854146,7736.16512,98.933001,0.000000,-0.26250044,17,58.1697779,103.4166666253
40.2627093,7692.30763,99.621861,0.000000,-0.25467628,17,58.1693077,103.43333329196
40.3495682,7601.38334,99.962186,0.000000,-0.24647570,17,58.1688393,103.44999995862
40.4462558,7493.06061,100.000000,0.000000,-0.23827409,17,58.1683742,103.46666662528
40.5420847,7393.90413,100.000000,0.000000,-0.23148646,17,58.1679104,103.48333329194
40.6306082,7334.44134,100.000000,0.000000,-0.22964819,17,58.1674496,103.4999999586
40.7110592,7311.41099,100.000000,0.000000,-0.23134516,17,58.1669867,103.51666662526
40.7850522,7317.52657,100.000000,0.000000,-0.23587032,17,58.1665220,103.53333329192
40.8499230,7346.82654,100.000000,0.000000,-0.24781079,17,58.1660574,103.54999995857999
40.9127597,7377.41833,100.000000,0.000000,-0.26127525,17,58.1655936,103.56666662523999
40.9724678,7402.38831,100.000000,0.000000,-0.27682947,17,58.1651328,103.58333329189999
41.0301483,7430.31744,100.000000,0.000000,-0.29238372,17,58.1646699,103.59999995855999
41.0862065,7460.61389,100.000000,0.000000,-0.30793799,17,58.1642052,103.61666662521999
41.1401946,7513.06423,100.000000,0.000000,-0.32097855,17,58.1637372,103.63333329187999
41.1942238,7568.67166,100.000000,0.000000,-0.33291935,17,58.1632687,103.64999995854
41.2493028,7625.63652,100.000000,0.000000,-0.34211074,17,58.1628002,103.6666666252
41.3054400,7665.73141,100.000000,0.000000,-0.34823861,17,58.1623296,103.68333329186
41.3624237,7692.33033,100.000000,0.000000,-0.35191568,17,58.1618573,103.69999995852
41.4223923,7706.80951,100.000000,0.000000,-0.35320392,17,58.1613884,103.71666662518
41.4827319,7721.28943,100.000000,0.000000,-0.35274801,17,58.1609182,103.73333329184
41.5430641,7741.07426,100.000000,0.000000,-0.34723266,17,58.1604420,103.7499999585
41.6058443,7760.00917,100.000000,0.000000,-0.33763283,17,58.1599680,103.76666662516
41.6705828,7778.26415,100.000000,0.000000,-0.32476541,17,58.1594957,103.78333329182
41.7458788,7759.22812,100.000000,0.000000,-0.30385331,17,58.1590234,103.79999995848
41.8229788,7727.17717,100.000000,0.000000,-0.28071024,17,58.1585510,103.81666662514
41.9017737,7665.88885,100.000000,0.000000,-0.25327835,17,58.1580787,103.83333329179999
41.9746027,7628.20416,100.000000,0.000000,-0.22631755,17,58.1576107,103.84999995845999
42.0426590,7609.40237,100.000000,0.000000,-0.19973361,17,58.1571460,103.86666662511999
42.1078874,7647.67492,100.000000,0.000000,-0.17076235,17,58.1566780,103.88333329177999
42.1696066,7691.58272,100.000000,0.000000,-0.14190117,17,58.1562078,103.89999995843999
42.2202812,7730.24384,100.000000,0.000000,-0.11446972,17,58.1557316,103.91666662509999
42.2736843,7775.60832,100.000000,0.000000,-0.08750974,17,58.1552555,103.93333329176
42.3292702,7826.33549,100.000000,0.000000,-0.06092694,17,58.1547793,103.94999995842
42.3947735,7849.10985,100.000000,0.000000,-0.03522432,17,58.1543031,103.96666662508
42.4604887,7857.03283,100.000000,0.000000,-0.01085699,17,58.1538278,103.98333329174
42.5226065,7825.20538,100.000000,0.000000,0.00922187,17,58.1533555,103.9999999584
42.5901984,7819.69067,100.000000,0.000000,0.02372297,17,58.1528811,104.01666662506
42.6621696,7835.22615,100.000000,0.000000,0.03376186,17,58.1524049,104.03333329172
42.7341357,7841.74089,100.000000,0.000000,0.03739053,17,58.1519322,104.04999995838
42.8042340,7839.18596,100.000000,0.000000,0.03836422,17,58.1514590,104.06666662504
42.8677975,7808.83383,100.000000,0.000000,0.03284995,17,58.1509828,104.0833332917
42.9357141,7805.29109,100.000000,0.000000,0.02427218,17,58.1505067,104.09999995836
43.0071132,7823.19586,100.000000,0.000000,0.01324362,17,58.1500305,104.11666662501999
43.0728887,7835.02012,100.000000,0.000000,0.00070644,17,58.1495578,104.13333329167999
43.1367262,7843.80386,100.000000,0.000000,-0.01264775,17,58.1490846,104.14999995833999
43.1962404,7844.60604,100.000000,0.000000,-0.02820147,17,58.1486084,104.16666662499999
43.2621995,7858.26923,100.000000,0.000000,-0.04430469,17,58.1481323,104.18333329165999
43.3333143,7882.22123,100.000000,0.000000,-0.06084752,17,58.1476561,104.19999995831999
43.3993058,7871.89312,100.000000,0.000000,-0.07236386,17,58.1471799,104.21666662498
43.4624548,7860.51610,100.000000,0.000000,-0.08369175,17,58.1467038,104.23333329164
43.5178967,7860.46541,100.000000,0.000000,-0.09655915,17,58.1462276,104.2499999583
43.5714229,7923.66933,100.000000,0.000000,-0.11194020,17,58.1457493,104.26666662496
43.6234165,8037.47695,100.000000,0.000000,-0.12933219,17,58.1452693,104.28333329162
43.6767089,8142.99767,100.000000,0.000000,-0.14911202,17,58.1447791,104.29999995828
43.7273690,8220.41847,100.000000,0.000000,-0.16818511,17,58.1442884,104.31666662494
43.7682477,8203.11505,100.000000,0.000000,-0.18373989,17,58.1438007,104.3333332916
43.8086464,8234.47296,100.000000,0.000000,-0.19929408,17,58.1433109,104.34999995826
43.8486611,8304.75994,100.000000,0.000000,-0.21484781,17,58.1428194,104.36666662492
43.8919270,8468.11827,100.000000,0.000000,-0.22549994,17,58.1423279,104.38333329158
43.9405291,8610.96094,100.000000,0.000000,-0.23475383,17,58.1418364,104.39999995823999
44.0063851,8641.28004,100.000000,0.000000,-0.24125836,17,58.1413449,104.41666662489999
44.0806336,8580.71531,100.000000,0.000000,-0.24517052,17,58.1408533,104.43333329155999
44.1615962,8447.44350,100.000000,0.000000,-0.24700879,17,58.1403618,104.44999995821999
44.2402223,8395.66263,100.000000,0.000000,-0.25198970,17,58.1398737,104.46666662487999
44.3166603,8383.23354,100.000000,0.000000,-0.25720609,17,58.1393843,104.48333329153999
44.3864619,8472.88333,100.000000,0.000000,-0.26187175,17,58.1388890,104.4999999582
44.4399189,8532.92565,100.000000,0.000000,-0.26598793,17,58.1383957,104.51666662486
44.4803004,8569.28201,100.000000,0.000000,-0.26966451,17,58.1379042,104.53333329152
44.5020843,8632.58185,100.000000,0.000000,-0.26843946,17,58.1374161,104.54999995818
44.5202153,8685.79017,100.000000,0.000000,-0.26477912,17,58.1369276,104.56666662484
44.5336975,8691.89039,100.000000,0.000000,-0.25473973,17,58.1364361,104.5833332915
44.5629931,8651.91467,100.000000,0.000000,-0.23904387,17,58.1359467,104.59999995816
44.6049393,8575.07819,100.000000,0.000000,-0.21882282,17,58.1354590,104.61666662482
44.6487799,8600.16384,100.000000,0.000000,-0.19219253,17,58.1349679,104.63333329148
44.6982039,8610.48111,100.000000,0.000000,-0.16557798,17,58.1344772,104.64999995814
44.7663409,8524.51810,100.000000,0.000000,-0.14182258,17,58.1339895,104.6666666248
44.8470965,8390.52267,100.000000,0.000000,-0.12207356,17,58.1334997,104.68333329146
44.9379471,8218.10129,100.000000,0.000000,-0.10552964,17,58.1330082,104.69999995811999
45.0133199,8196.02394,100.000000,0.000000,-0.09237962,17,58.1325201,104.71666662477999
45.0795362,8223.89692,100.000000,0.000000,-0.07984230,17,58.1320307,104.73333329143999
45.1204764,8360.82057,100.000000,0.000000,-0.06796460,17,58.1315354,104.74999995809999
45.1559488,8494.83051,100.000000,0.000000,-0.05962214,17,58.1310443,104.76666662475999
45.1870470,8626.50948,100.000000,0.000000,-0.05410787,17,58.1305566,104.78333329141999
45.2411051,8596.38110,100.000000,0.000000,-0.04947329,17,58.1300655,104.79999995808
45.3010308,8561.27526,100.000000,0.000000,-0.04554564,17,58.1295740,104.81666662474
45.3714487,8579.53907,100.000000,0.000000,-0.04370736,17,58.1290825,104.8333332914
45.4398368,8580.11755,100.000000,0.000000,-0.04485420,17,58.1285909,104.84999995806
45.5066010,8566.54775,100.000000,0.000000,-0.04838914,17,58.1280994,104.86666662472
45.5712267,8574.27955,100.000000,0.000000,-0.05858556,17,58.1276079,104.88333329138
45.6315078,8588.46626,100.000000,0.000000,-0.06939462,17,58.1271164,104.89999995804
45.6775187,8615.92572,100.000000,0.000000,-0.07943351,17,58.1266249,104.9166666247
